120
7140
7140	7140
41	23	58.0	48.0
41	24	21.0	85.0
41	25	57.0	49.0
41	26	20.0	86.0
41	27	79.0	27.0
41	28	58.0	48.0
41	29	80.0	26.0
41	30	58.0	48.0
41	31	35.0	71.0
41	32	75.0	31.0
41	33	30.0	76.0
41	34	51.0	55.0
41	35	55.0	51.0
41	36	44.0	62.0
41	37	74.0	32.0
41	38	33.0	73.0
41	39	77.0	29.0
41	40	58.0	48.0
42	1	88.0	18.0
42	2	60.0	46.0
42	3	49.0	57.0
42	4	71.0	35.0
42	5	21.0	85.0
42	6	84.0	22.0
42	7	57.0	49.0
42	8	17.0	89.0
42	9	21.0	85.0
42	10	93.0	13.0
42	11	33.0	73.0
42	12	76.0	30.0
42	13	18.0	88.0
42	14	42.0	64.0
42	15	79.0	27.0
42	16	91.0	15.0
42	17	13.0	93.0
42	18	54.0	52.0
42	19	69.0	37.0
42	20	48.0	58.0
42	21	40.0	66.0
42	22	81.0	25.0
42	23	45.0	61.0
42	24	72.0	34.0
42	25	74.0	32.0
42	26	71.0	35.0
42	27	48.0	58.0
42	28	73.0	33.0
42	29	17.0	89.0
42	30	45.0	61.0
42	31	94.0	12.0
42	32	28.0	78.0
42	33	65.0	41.0
42	34	86.0	20.0
42	35	20.0	86.0
42	36	89.0	17.0
42	37	33.0	73.0
42	38	92.0	14.0
42	39	42.0	64.0
42	40	19.0	87.0
42	41	39.0	67.0
43	1	82.0	24.0
43	2	80.0	26.0
43	3	37.0	69.0
43	4	81.0	25.0
43	5	31.0	75.0
43	6	72.0	34.0
43	7	63.0	43.0
43	8	35.0	71.0
43	9	23.0	83.0
43	10	67.0	39.0
43	11	41.0	65.0
43	12	62.0	44.0
43	13	32.0	74.0
43	14	48.0	58.0
43	15	55.0	51.0
43	16	65.0	41.0
43	17	41.0	65.0
43	18	32.0	74.0
43	19	65.0	41.0
43	20	34.0	72.0
43	21	54.0	52.0
43	22	53.0	53.0
43	23	63.0	43.0
43	24	44.0	62.0
43	25	88.0	18.0
43	26	53.0	53.0
43	27	68.0	38.0
43	28	73.0	33.0
