"CTPS2"	"UTP18"	+
"VAMP3"	"UTP18"	-
"FOXP3"	"UTP18"	+
"TMCC3"	"UTP18"	-
"SPAG4"	"UTP18"	+
"MTMR1"	"UTP18"	+
"COASY"	"UTP18"	+
"IP6K2"	"UTP18"	-
"MAST4"	"UTP18"	-
"NUCKS1"	"UTP18"	+
"BCL3"	"UTP18"	+
"IPCEF1"	"UTP18"	-
"PLD1"	"UTP18"	-
"RARB"	"UTP18"	-
"NEBL"	"UTP18"	+
"CDC14A"	"UTP18"	-
"ITGB5"	"UTP18"	-
"ZNF446"	"UTP18"	+
"FAT1"	"UTP18"	-
"SLCO1A2"	"UTP18"	-
"CAD"	"UTP18"	+
"ATG16L1"	"UTP18"	+
"HSD17B2"	"UTP18"	-
"CETP"	"UTP18"	-
"DPEP1"	"TTC19"	-
"SNX1"	"TTC19"	+
"ARNTL2"	"TTC19"	-
"PNPLA6"	"TTC19"	-
"MSR1"	"TTC19"	-
"C6"	"TTC19"	-
"CTPS2"	"TTC19"	+
"TMCC3"	"TTC19"	-
"RASGRF1"	"TTC19"	-
"ZC3H11A"	"TTC19"	+
"SPAG4"	"TTC19"	-
"ZNF112"	"TTC19"	+
"CYB5R4"	"TTC19"	-
"RRP15"	"TTC19"	+
"COASY"	"TTC19"	+
"IP6K2"	"TTC19"	+
"MAST4"	"TTC19"	+
"NUCKS1"	"TTC19"	+
"ST6GALNAC1"	"TTC19"	-
"HMMR"	"TTC19"	-
"MCM2"	"TTC19"	-
"IPCEF1"	"TTC19"	-
"ENO1"	"TTC19"	-
"PLD1"	"TTC19"	-
"MCAM"	"TTC19"	-
"RARB"	"TTC19"	-
"TM9SF3"	"TTC19"	+
"XRCC5"	"TTC19"	+
"RABL2B"	"TTC19"	+
"HSP90AA1"	"TTC19"	+
"C1QTNF3"	"TTC19"	+
"C1QTNF3"	"TTC19"	-
"ME2"	"TTC19"	-
"ZNF446"	"TTC19"	+
"CAD"	"TTC19"	-
"USP2"	"TMEM159"	+
"GPM6B"	"TMEM159"	+
"GYG2"	"TMEM159"	+
"YIPF1"	"TMEM159"	-
"COL17A1"	"TMEM159"	+
"COASY"	"TMEM159"	-
"SLC6A15"	"TMEM159"	+
"PVR"	"TMEM159"	+
"PLD1"	"TMEM159"	+
"MCAM"	"TMEM159"	+
"RARB"	"TMEM159"	+
"ZNF446"	"TMEM159"	-
"FAT1"	"TMEM159"	+
"SLCO1A2"	"TMEM159"	+
"ATG16L1"	"TMEM159"	-
"SNX1"	"ZMYND11"	+
"ARNTL2"	"ZMYND11"	-
"MSR1"	"ZMYND11"	-
"C6"	"ZMYND11"	-
"GPM6B"	"ZMYND11"	-
"CTPS2"	"ZMYND11"	+
"PRDM1"	"ZMYND11"	-
"TMCC3"	"ZMYND11"	-
"RASGRF1"	"ZMYND11"	-
"YIPF1"	"ZMYND11"	+
"CYB5R4"	"ZMYND11"	-
"COASY"	"ZMYND11"	+
"IP6K2"	"ZMYND11"	+
"MAST4"	"ZMYND11"	+
"ST6GALNAC1"	"ZMYND11"	-
"SLC6A15"	"ZMYND11"	-
"HMMR"	"ZMYND11"	-
"PVR"	"ZMYND11"	-
"MCM2"	"ZMYND11"	-
"IPCEF1"	"ZMYND11"	-
"PLD1"	"ZMYND11"	-
"RARB"	"ZMYND11"	-
"BPIFB2"	"ZMYND11"	+
"RABL2B"	"ZMYND11"	+
"HSP90AA1"	"ZMYND11"	+
"C1QTNF3"	"ZMYND11"	+
"ME2"	"ZMYND11"	-
"ITGB5"	"ZMYND11"	+
"ZNF446"	"ZMYND11"	+
"WBP11"	"ZMYND11"	+
"CAD"	"ZMYND11"	-
"PREP"	"ZMYND11"	-
"ATG16L1"	"ZMYND11"	+
"DOCK3"	"ZMYND11"	-
"SNX1"	"DPEP1"	-
"ARNTL2"	"DPEP1"	+
"C6"	"DPEP1"	+
"CTPS2"	"DPEP1"	-
"MRPS10"	"DPEP1"	+
"GYG2"	"DPEP1"	-
"TMCC3"	"DPEP1"	+
"RASGRF1"	"DPEP1"	+
"YIPF1"	"DPEP1"	+
"CYB5R4"	"DPEP1"	+
"COL17A1"	"DPEP1"	-
"RRP15"	"DPEP1"	-
"COASY"	"DPEP1"	+
"COASY"	"DPEP1"	-
"IP6K2"	"DPEP1"	-
"MAST4"	"DPEP1"	-
"ST6GALNAC1"	"DPEP1"	+
"ST6GALNAC1"	"DPEP1"	-
"SLC6A15"	"DPEP1"	-
"MPP5"	"DPEP1"	-
"HMMR"	"DPEP1"	+
"PVR"	"DPEP1"	-
"MCM2"	"DPEP1"	+
"ENO1"	"DPEP1"	+
"PLD1"	"DPEP1"	+
"PLD1"	"DPEP1"	-
"RARB"	"DPEP1"	+
"RARB"	"DPEP1"	-
"TM9SF3"	"DPEP1"	-
"NEBL"	"DPEP1"	-
"XRCC5"	"DPEP1"	-
"CDC14A"	"DPEP1"	-
"RABL2B"	"DPEP1"	-
"HSP90AA1"	"DPEP1"	-
"C1QTNF3"	"DPEP1"	-
"ME2"	"DPEP1"	+
"ZNF446"	"DPEP1"	-
"FAT1"	"DPEP1"	-
"SLCO1A2"	"DPEP1"	-
"CAD"	"DPEP1"	+
"PREP"	"DPEP1"	-
"CPNE3"	"DPEP1"	-
"HSD17B2"	"DPEP1"	-
"PPP1R15A"	"DPEP1"	+
"PPP1R15A"	"DPEP1"	-
"CETP"	"DPEP1"	+
"USP2"	"SNX1"	+
"MSR1"	"SNX1"	-
"GPM6B"	"SNX1"	+
"GPM6B"	"SNX1"	-
"CTPS2"	"SNX1"	+
"CTPS2"	"SNX1"	-
"MSMO1"	"SNX1"	-
"PRDM1"	"SNX1"	+
"PRDM1"	"SNX1"	-
"TMCC3"	"SNX1"	+
"TMCC3"	"SNX1"	-
"YIPF1"	"SNX1"	+
"MTMR1"	"SNX1"	-
"CLDN18"	"SNX1"	+
"PHKA1"	"SNX1"	+
"PHKA1"	"SNX1"	-
"COASY"	"SNX1"	+
"COASY"	"SNX1"	-
"IP6K2"	"SNX1"	+
"NUCKS1"	"SNX1"	-
"BCL3"	"SNX1"	-
"ZXDC"	"SNX1"	-
"ADGRL1"	"SNX1"	+
"IPCEF1"	"SNX1"	+
"IPCEF1"	"SNX1"	-
"FOSL2"	"SNX1"	+
"PLD1"	"SNX1"	+
"PLD1"	"SNX1"	-
"MCAM"	"SNX1"	+
"MCAM"	"SNX1"	-
"RARB"	"SNX1"	+
"RARB"	"SNX1"	-
"TM9SF3"	"SNX1"	+
"NEBL"	"SNX1"	+
"NEBL"	"SNX1"	-
"CDC14A"	"SNX1"	+
"RABL2B"	"SNX1"	+
"HSP90AA1"	"SNX1"	-
"C1QTNF3"	"SNX1"	+
"ZNF446"	"SNX1"	+
"ZNF446"	"SNX1"	-
"FAT1"	"SNX1"	+
"FAT1"	"SNX1"	-
"SLCO1A2"	"SNX1"	+
"SLCO1A2"	"SNX1"	-
"WBP11"	"SNX1"	-
"CPNE3"	"SNX1"	+
"CPNE3"	"SNX1"	-
"ATG16L1"	"SNX1"	+
"ATG16L1"	"SNX1"	-
"ERO1B"	"SNX1"	+
"HSD17B2"	"SNX1"	+
"HSD17B2"	"SNX1"	-
"PPP1R15A"	"SNX1"	+
