120
3388
1804	1826
"RASGRF1"	"SNX1"	0.0	5.0
"RASGRF1"	"ARNTL2"	10.0	0.0
"RASGRF1"	"ARID4A"	0.0	3.0
"RASGRF1"	"PNPLA6"	3.0	0.0
"RASGRF1"	"USP2"	1.0	0.0
"RASGRF1"	"MSR1"	2.0	0.0
"RASGRF1"	"C6"	1.0	0.0
"RASGRF1"	"EPHA3"	0.0	1.0
"RASGRF1"	"GPM6B"	5.0	0.0
"RASGRF1"	"CTPS2"	0.0	4.0
"RASGRF1"	"MRPS10"	2.0	0.0
"RASGRF1"	"FOXP3"	7.0	0.0
"RASGRF1"	"MSMO1"	0.0	2.0
"RASGRF1"	"MRTO4"	3.0	0.0
"RASGRF1"	"GYG2"	1.0	0.0
"RASGRF1"	"PRDM1"	5.0	0.0
"RASGRF1"	"TMCC3"	2.0	0.0
"ZC3H11A"	"CFH"	0.0	1.0
"ZC3H11A"	"LAP3"	0.0	1.0
"ZC3H11A"	"RPAP3"	1.0	0.0
"ZC3H11A"	"TTC19"	1.0	0.0
"ZC3H11A"	"ZMYND11"	1.0	0.0
"ZC3H11A"	"ARNTL2"	0.0	1.0
"ZC3H11A"	"PNPLA6"	0.0	1.0
"ZC3H11A"	"CTPS2"	1.0	0.0
"ZC3H11A"	"FOXP3"	0.0	1.0
"ZC3H11A"	"PRDM1"	0.0	1.0
"ZC3H11A"	"TMCC3"	0.0	1.0
"YIPF1"	"LAP3"	0.0	1.0
"YIPF1"	"SLC7A2"	4.0	0.0
"YIPF1"	"RPAP3"	3.0	0.0
"YIPF1"	"ACSM3"	0.0	4.0
"YIPF1"	"CRAMP1"	1.0	0.0
"YIPF1"	"MAPK8IP2"	3.0	0.0
"YIPF1"	"IDS"	1.0	0.0
"YIPF1"	"TMEM159"	0.0	1.0
"YIPF1"	"ZMYND11"	1.0	0.0
"YIPF1"	"DPEP1"	1.0	0.0
"YIPF1"	"SNX1"	1.0	0.0
"YIPF1"	"ARNTL2"	0.0	6.0
"YIPF1"	"ARID4A"	1.0	0.0
"YIPF1"	"USP2"	0.0	2.0
"YIPF1"	"EPHA3"	1.0	0.0
"YIPF1"	"GPM6B"	0.0	9.0
"YIPF1"	"CTPS2"	4.0	0.0
"YIPF1"	"FOXP3"	0.0	1.0
"YIPF1"	"MSMO1"	2.0	0.0
"YIPF1"	"MRTO4"	0.0	1.0
"YIPF1"	"GYG2"	0.0	5.0
"YIPF1"	"PRDM1"	0.0	1.0
"YIPF1"	"TMCC3"	0.0	1.0
"YIPF1"	"RASGRF1"	0.0	4.0
"SPAG4"	"CFH"	0.0	2.0
"SPAG4"	"LAP3"	1.0	0.0
"SPAG4"	"SLC7A2"	0.0	1.0
"SPAG4"	"RPAP3"	2.0	0.0
"SPAG4"	"ACSM3"	0.0	3.0
"SPAG4"	"MARK4"	2.0	0.0
"SPAG4"	"AASS"	0.0	3.0
"SPAG4"	"MAPK8IP2"	2.0	0.0
"SPAG4"	"IDS"	0.0	1.0
"SPAG4"	"CLCN6"	0.0	3.0
"SPAG4"	"UTP18"	2.0	0.0
"SPAG4"	"TTC19"	0.0	1.0
"SPAG4"	"ZMYND11"	0.0	1.0
"SPAG4"	"DPEP1"	2.0	0.0
"SPAG4"	"SNX1"	0.0	4.0
"SPAG4"	"ARNTL2"	1.0	0.0
"SPAG4"	"ARID4A"	0.0	2.0
"SPAG4"	"PNPLA6"	1.0	0.0
"SPAG4"	"USP2"	0.0	2.0
"SPAG4"	"METTL1"	2.0	0.0
"SPAG4"	"MSR1"	2.0	0.0
"SPAG4"	"C6"	0.0	2.0
"SPAG4"	"EPHA3"	0.0	2.0
"SPAG4"	"GPM6B"	0.0	3.0
"SPAG4"	"CTPS2"	2.0	0.0
"SPAG4"	"SCML1"	0.0	1.0
"SPAG4"	"MRPS10"	2.0	0.0
"SPAG4"	"VAMP3"	0.0	2.0
"SPAG4"	"FOXP3"	5.0	0.0
"SPAG4"	"MRTO4"	2.0	0.0
"SPAG4"	"GYG2"	0.0	2.0
"SPAG4"	"PRDM1"	1.0	0.0
"SPAG4"	"TMCC3"	0.0	2.0
"SPAG4"	"RASGRF1"	1.0	0.0
