CLUSTER_ID	Fitness Score	Fitness Rank
Cluster 43069	1.1486248960801661e-14	648
Cluster 76359	1.1482253547220987e-14	649
Cluster 82849	1.1470729018039637e-14	650
Cluster 60541	1.1399201550042879e-14	651
Cluster 50100	1.136038272141094e-14	652
Cluster 79805	1.1333135724637173e-14	653
Cluster 53160	1.1322448677221629e-14	654
Cluster 65974	1.127230906185266e-14	655
Cluster 17050	1.1242538210278058e-14	656
Cluster 53084	1.1238718760693813e-14	657
Cluster 71805	1.1227754643981217e-14	658
Cluster 47901	1.1220242767435218e-14	659
Cluster 12801	1.1193642249157111e-14	660
Cluster 17319	1.118061079603451e-14	661
Cluster 74471	1.1131475322718724e-14	662
Cluster 48776	1.1123717916684965e-14	663
Cluster 15294	1.1097977395048933e-14	664
Cluster 93139	1.1061316524122878e-14	665
Cluster 52395	1.1045766007673194e-14	666
Cluster 45163	1.1017777473167814e-14	667
Cluster 53503	1.1010057085528275e-14	668
Cluster 56634	1.0990988790877022e-14	669
Cluster 11179	1.0971744771978737e-14	670
Cluster 56279	1.0960841348767195e-14	671
Cluster 44265	1.0942544085462819e-14	672
Cluster 52401	1.0919991868341652e-14	673
Cluster 30605	1.0916227317379503e-14	674
Cluster 16288	1.091225280892914e-14	675
Cluster 15818	1.0877723408552326e-14	676
Cluster 78693	1.0796375641458716e-14	677
Cluster 3931	1.0759514140451344e-14	678
Cluster 36758	1.0719604422285522e-14	679
Cluster 21530	1.0677803587838566e-14	680
Cluster 1024	1.0675312300476044e-14	681
Cluster 24018	1.0639267873706593e-14	682
Cluster 68840	1.0634633529154199e-14	683
Cluster 45897	1.0629648984922298e-14	684
Cluster 17475	1.0610828095627435e-14	685
Cluster 50422	1.0609968323227457e-14	686
Cluster 28890	1.0608644254928815e-14	687
Cluster 8824	1.0604501727795854e-14	688
Cluster 22653	1.0583940140195847e-14	689
Cluster 36720	1.0563242559405602e-14	690
Cluster 53125	1.0543486100705389e-14	691
Cluster 9286	1.0513797209164474e-14	692
Cluster 30101	1.0493866091138734e-14	693
Cluster 76563	1.0490219868727834e-14	694
Cluster 5800	1.0458669093161982e-14	695
Cluster 87085	1.0458669093161982e-14	696
Cluster 91879	1.0454891489577337e-14	697
Cluster 22027	1.0434765111942149e-14	698
Cluster 70358	1.0429064867517443e-14	699
Cluster 81903	1.0421876850957093e-14	700
Cluster 82625	1.042070775016663e-14	701
Cluster 36738	1.0416319107782256e-14	702
Cluster 48426	1.0408549535591246e-14	703
Cluster 32650	1.0382035789625544e-14	704
Cluster 90880	1.0379772172719808e-14	705
Cluster 8116	1.0373811437491333e-14	706
Cluster 82370	1.0325429724485728e-14	707
Cluster 12536	1.0306488575561845e-14	708
Cluster 47406	1.0302679054242246e-14	709
Cluster 87151	1.029468813917625e-14	710
Cluster 44324	1.0238360551775995e-14	711
Cluster 66782	1.0061354008316812e-14	712
Cluster 73476	1.004806488302357e-14	713
Cluster 76650	1.0045136959428277e-14	714
Cluster 78052	1.0016587844521159e-14	715
Cluster 50035	9.994622747677823e-15	716
Cluster 17434	9.993290229483564e-15	717
Cluster 43856	9.985967995829719e-15	718
Cluster 2580	9.971052670870081e-15	719
Cluster 66269	9.971052670870081e-15	720
Cluster 57242	9.963588360224677e-15	721
Cluster 3922	9.962374690852875e-15	722
Cluster 26592	9.908838320253944e-15	723
Cluster 56185	9.859713195296237e-15	724
Cluster 11455	9.851353876913856e-15	725
Cluster 81922	9.845226118400283e-15	726
Cluster 44261	9.814355583834304e-15	727
Cluster 18919	9.738029194172327e-15	728
Cluster 45003	9.733663666058846e-15	729
Cluster 5992	9.715863175350732e-15	730
Cluster 48647	9.715187572253992e-15	731
Cluster 63331	9.680239590395889e-15	732
Cluster 48840	9.676343182510998e-15	733
Cluster 44647	9.604144792086914e-15	734
Cluster 89815	9.593289021777208e-15	735
Cluster 75778	9.571478844606893e-15	736
Cluster 75926	9.522368392596968e-15	737
Cluster 1455	9.478280493244186e-15	738
Cluster 11154	9.465511112033997e-15	739
Cluster 48627	9.459024256918744e-15	740
Cluster 22206	9.436151229713758e-15	741
Cluster 86951	9.386152733830862e-15	742
Cluster 87306	9.37379501313217e-15	743
Cluster 40927	9.343529209292647e-15	744
Cluster 23613	9.338004756599513e-15	745
Cluster 59683	9.202231909921559e-15	746
Cluster 838	9.164577373524956e-15	747
Cluster 69506	9.153409534509944e-15	748
Cluster 13825	9.140198230577363e-15	749
Cluster 19756	9.125748343374015e-15	750
Cluster 53325	9.120626783095896e-15	751
Cluster 81336	9.119117132440132e-15	752
Cluster 28520	9.063227443915323e-15	753
Cluster 11913	9.04040588990883e-15	754
Cluster 90369	9.031144167040842e-15	755
Cluster 69680	9.022619009088611e-15	756
Cluster 65057	9.020114426986352e-15	757
Cluster 28424	9.010953211117664e-15	758
Cluster 80735	8.998935167755246e-15	759
Cluster 90808	8.992139923686736e-15	760
Cluster 50446	8.987003199323802e-15	761
Cluster 2119	8.936745809653054e-15	762
Cluster 47445	8.92637973178347e-15	763
Cluster 72083	8.920984041622997e-15	764
Cluster 10152	8.908639889277164e-15	765
Cluster 93392	8.891257721628901e-15	766
Cluster 70264	8.890934715011893e-15	767
Cluster 4715	8.8870846157882e-15	768
Cluster 31089	8.883634026049564e-15	769
Cluster 7761	8.88186858421146e-15	770
Cluster 31534	8.873356798049597e-15	771
Cluster 11509	8.86587295827802e-15	772
Cluster 76162	8.864557499561036e-15	773
Cluster 49566	8.855364644899604e-15	774
Cluster 52476	8.855364644899604e-15	775
Cluster 23101	8.843974150024001e-15	776
Cluster 65112	8.813325847698481e-15	777
Cluster 91921	8.792138294621335e-15	778
Cluster 92517	8.785536653111487e-15	779
Cluster 53674	8.751534044898748e-15	780
Cluster 28673	8.741302376244318e-15	781
Cluster 29482	8.736096033253419e-15	782
Cluster 86938	8.705884903300246e-15	783
Cluster 8581	8.684687401243026e-15	784
Cluster 65391	8.680309893689324e-15	785
Cluster 15629	8.666675971678757e-15	786
Cluster 89696	8.651407194601388e-15	787
Cluster 1177	8.628240419604129e-15	788
Cluster 22356	8.625908024705046e-15	789
Cluster 1190	8.599227837928037e-15	790
Cluster 47348	8.583596004060612e-15	791
Cluster 6546	8.56148172548735e-15	792
Cluster 43939	8.53800279466794e-15	793
Cluster 91225	8.484506097866043e-15	794
Cluster 23281	8.466242033326329e-15	795
Cluster 79965	8.460117109293637e-15	796
Cluster 43150	8.457840462169653e-15	797
Cluster 52606	8.415495320985968e-15	798
Cluster 49151	8.365975029447667e-15	799
Cluster 923	8.360413284644193e-15	800
Cluster 79353	8.349272861663476e-15	801
Cluster 27779	8.32077958177447e-15	802
Cluster 27022	8.301083079107346e-15	803
Cluster 12977	8.201952214945946e-15	804
Cluster 13890	8.17517336671654e-15	805
Cluster 80530	8.161932775852647e-15	806
Cluster 11520	8.129699192704007e-15	807
Cluster 76223	8.082746081183223e-15	808
Cluster 52031	8.078671269778294e-15	809
Cluster 28709	8.037580466995443e-15	810
Cluster 8709	8.033658747930882e-15	811
Cluster 80168	7.991282132267493e-15	812
Cluster 63344	7.987417820865976e-15	813
Cluster 66780	7.985813798537705e-15	814
Cluster 50023	7.975506333067404e-15	815
Cluster 4338	7.973752747961365e-15	816
Cluster 53753	7.962667374279494e-15	817
Cluster 28095	7.96179614353154e-15	818
Cluster 80194	7.953948464625073e-15	819
Cluster 14526	7.948627681859088e-15	820
Cluster 23233	7.94187838383831e-15	821
Cluster 31660	7.915095996915958e-15	822
Cluster 62859	7.902030908201232e-15	823
Cluster 38223	7.898078190589707e-15	824
Cluster 22095	7.889747042403542e-15	825
Cluster 55485	7.877085502923234e-15	826
Cluster 8765	7.783341091601353e-15	827
Cluster 70696	7.765375780005797e-15	828
Cluster 57298	7.747022484673092e-15	829
Cluster 55678	7.732346679611965e-15	830
Cluster 26706	7.717751678899894e-15	831
Cluster 56593	7.707118365668468e-15	832
Cluster 87884	7.697385454429817e-15	833
Cluster 86451	7.665115703374338e-15	834
Cluster 12521	7.638500644329447e-15	835
Cluster 73014	7.638500644329447e-15	836
Cluster 90312	7.636459902295959e-15	837
Cluster 24862	7.618371997656829e-15	838
Cluster 7054	7.606318544617967e-15	839
Cluster 67522	7.586799500870399e-15	840
Cluster 72417	7.582574928956147e-15	841
Cluster 39001	7.47234180147879e-15	842
Cluster 29433	7.456379808825691e-15	843
Cluster 70684	7.381138943564469e-15	844
Cluster 49559	7.351426511723123e-15	845
Cluster 45822	7.340888738861836e-15	846
Cluster 24559	7.330539631753208e-15	847
Cluster 1323	7.314818845651301e-15	848
Cluster 91302	7.296543410118782e-15	849
Cluster 79120	7.250312972727988e-15	850
Cluster 85484	7.228906415757286e-15	851
Cluster 90010	7.222820296404703e-15	852
Cluster 4614	7.210830724536006e-15	853
Cluster 91557	7.201608990794253e-15	854
Cluster 53380	7.199003849135301e-15	855
Cluster 68963	7.18557035948095e-15	856
Cluster 57275	7.182466665873716e-15	857
Cluster 51597	7.158467876611024e-15	858
Cluster 18375	7.149175535797372e-15	859
Cluster 79258	7.092901864509569e-15	860
Cluster 55581	7.074830085405018e-15	861
Cluster 3307	7.059328085680835e-15	862
Cluster 4104	7.051992363476696e-15	863
Cluster 49402	7.038651798034691e-15	864
Cluster 30262	7.037055055106497e-15	865
Cluster 53135	7.0079318083910455e-15	866
Cluster 57317	7.0079318083910455e-15	867
Cluster 4031	6.9958762684462906e-15	868
Cluster 24457	6.991534410735055e-15	869
Cluster 22079	6.989842427661532e-15	870
Cluster 43261	6.939895666267548e-15	871
Cluster 48228	6.939132587428168e-15	872
Cluster 66855	6.939006938689647e-15	873
Cluster 50895	6.93173996476098e-15	874
Cluster 56379	6.931729225450674e-15	875
Cluster 4487	6.921298966200909e-15	876
Cluster 30399	6.911351871346274e-15	877
Cluster 30787	6.906690538853523e-15	878
Cluster 41880	6.8907253937042075e-15	879
Cluster 55476	6.881029812025088e-15	880
Cluster 54168	6.830136832618078e-15	881
Cluster 36776	6.829517747097007e-15	882
Cluster 37899	6.817119815464062e-15	883
Cluster 53725	6.815885785470259e-15	884
Cluster 62430	6.808845526004256e-15	885
Cluster 63733	6.808845526004256e-15	886
Cluster 91764	6.790271522889226e-15	887
Cluster 46894	6.7808573541861606e-15	888
Cluster 45641	6.757345223866322e-15	889
Cluster 13624	6.743485050702263e-15	890
Cluster 40378	6.704774031923707e-15	891
Cluster 63130	6.6701054993924405e-15	892
Cluster 24941	6.635172723244279e-15	893
Cluster 19253	6.59438107440293e-15	894
Cluster 47042	6.588764059613823e-15	895
Cluster 87546	6.531393241971434e-15	896
Cluster 49278	6.530309747649892e-15	897
Cluster 20511	6.527377372992348e-15	898
Cluster 83312	6.527377372992348e-15	899
Cluster 37765	6.5009030339783e-15	900
Cluster 1224	6.490465335551938e-15	901
Cluster 77248	6.473390407887913e-15	902
Cluster 27453	6.46062651290635e-15	903
Cluster 60760	6.4584346299935056e-15	904
Cluster 16289	6.454951634527998e-15	905
Cluster 48134	6.454951634527998e-15	906
Cluster 27240	6.418718209747201e-15	907
Cluster 69720	6.418718209747201e-15	908
Cluster 73571	6.4123657420519105e-15	909
Cluster 20114	6.365326686429433e-15	910
Cluster 92426	6.361911410425233e-15	911
Cluster 45230	6.3299739710364195e-15	912
Cluster 43648	6.300782264019692e-15	913
Cluster 63340	6.300782264019692e-15	914
Cluster 66309	6.299211070237997e-15	915
Cluster 6184	6.274983532419832e-15	916
Cluster 11234	6.2710956480502684e-15	917
Cluster 38414	6.2628742143399506e-15	918
Cluster 21762	6.244706092430645e-15	919
Cluster 53112	6.240391574936584e-15	920
Cluster 10280	6.2398161235326544e-15	921
Cluster 43134	6.225633312997845e-15	922
Cluster 89586	6.225616125395485e-15	923
Cluster 45684	6.218116367287515e-15	924
Cluster 67030	6.214466730241429e-15	925
Cluster 63128	6.199265254205384e-15	926
Cluster 667	6.195298905689923e-15	927
Cluster 43721	6.193473455026836e-15	928
Cluster 59081	6.14940326426608e-15	929
Cluster 15128	6.148134963370667e-15	930
Cluster 89857	6.131402330356982e-15	931
Cluster 36497	6.12995284144967e-15	932
Cluster 63707	6.126934624320478e-15	933
Cluster 20436	6.126218754915313e-15	934
Cluster 29187	6.116815713505354e-15	935
Cluster 56195	6.097128035690388e-15	936
Cluster 19548	6.091409222671571e-15	937
Cluster 29391	6.081255811846355e-15	938
Cluster 66090	6.06075277837009e-15	939
Cluster 15649	6.008513014898278e-15	940
Cluster 46998	6.007756609504375e-15	941
Cluster 29070	5.994211301847716e-15	942
Cluster 6063	5.990441750736944e-15	943
Cluster 10866	5.984822268898375e-15	944
Cluster 75726	5.9790106539923635e-15	945
Cluster 78031	5.965474471853621e-15	946
Cluster 61486	5.963933867561797e-15	947
Cluster 17126	5.95413170618132e-15	948
Cluster 51883	5.923100666460803e-15	949
Cluster 20996	5.917144688805804e-15	950
Cluster 66313	5.9109600030408696e-15	951
Cluster 14689	5.907164768384979e-15	952
Cluster 72418	5.907164768384979e-15	953
Cluster 8306	5.849929482098728e-15	954
Cluster 25083	5.83431206594686e-15	955
Cluster 3037	5.8320129310378634e-15	956
Cluster 52230	5.785638173665323e-15	957
Cluster 27892	5.785622287258978e-15	958
Cluster 69162	5.7664977183221494e-15	959
Cluster 79192	5.757564605736057e-15	960
Cluster 39695	5.750426278976191e-15	961
Cluster 16656	5.729190419477425e-15	962
Cluster 67318	5.729190419477425e-15	963
Cluster 45607	5.7250843113068044e-15	964
Cluster 72106	5.713112792292338e-15	965
Cluster 2494	5.705709457522168e-15	966
Cluster 65965	5.697349977411447e-15	967
Cluster 39688	5.688104884014889e-15	968
Cluster 12429	5.684570669675876e-15	969
Cluster 74010	5.68283496731775e-15	970
Cluster 68839	5.677492764757968e-15	971
Cluster 70204	5.672025146141681e-15	972
Cluster 74479	5.6708921882458e-15	973
Cluster 35159	5.6443785598525894e-15	974
Cluster 36502	5.643277411478551e-15	975
Cluster 42352	5.6411983013472835e-15	976
Cluster 21339	5.640923699213474e-15	977
Cluster 404	5.627025060636742e-15	978
Cluster 2825	5.625961252187926e-15	979
Cluster 53070	5.610281479496504e-15	980
Cluster 51508	5.600490004221822e-15	981
Cluster 65989	5.587753743314913e-15	982
Cluster 91420	5.580270307579431e-15	983
Cluster 6892	5.565785734839802e-15	984
Cluster 59491	5.537421588325647e-15	985
Cluster 41903	5.533390554630108e-15	986
Cluster 73974	5.533390554630108e-15	987
Cluster 15825	5.5107705136120664e-15	988
Cluster 34914	5.510665897295405e-15	989
Cluster 67696	5.483968243624614e-15	990
Cluster 61953	5.463776408613162e-15	991
Cluster 66188	5.448731251698607e-15	992
Cluster 22771	5.408509143661205e-15	993
Cluster 68455	5.408509143661205e-15	994
Cluster 69310	5.408509143661205e-15	995
Cluster 8100	5.377842718877334e-15	996
Cluster 16022	5.37148789776015e-15	997
Cluster 10548	5.338124090711789e-15	998
Cluster 2495	5.338016732137176e-15	999
Cluster 73346	5.335355653196212e-15	1000
Cluster 38006	5.304032663652972e-15	1001
Cluster 22463	5.270437835629906e-15	1002
Cluster 46935	5.238781481312951e-15	1003
Cluster 21021	5.232038649450759e-15	1004
Cluster 48420	5.2301569232733716e-15	1005
Cluster 63109	5.227899215670836e-15	1006
Cluster 59740	5.200720053002891e-15	1007
Cluster 66817	5.172455783200081e-15	1008
Cluster 55944	5.170590741958954e-15	1009
Cluster 50583	5.162418379150807e-15	1010
Cluster 36648	5.1582374509125894e-15	1011
Cluster 8854	5.15022906111221e-15	1012
Cluster 37470	5.142492264875958e-15	1013
Cluster 20679	5.1348181401951796e-15	1014
Cluster 54063	5.130902686829476e-15	1015
Cluster 45116	5.114951358926772e-15	1016
Cluster 53574	5.110772162122089e-15	1017
Cluster 48451	5.100809112362431e-15	1018
Cluster 58005	5.089769387466715e-15	1019
Cluster 47381	5.07090198953503e-15	1020
Cluster 807	5.060368438173489e-15	1021
Cluster 34202	5.060368438173489e-15	1022
Cluster 38904	5.060368438173489e-15	1023
Cluster 69846	5.060368438173489e-15	1024
Cluster 50492	5.060368438173489e-15	1025
Cluster 53765	5.046144655045864e-15	1026
Cluster 90569	5.046144655045864e-15	1027
Cluster 9180	5.0329198471003e-15	1028
Cluster 70780	5.026342836241226e-15	1029
Cluster 48233	5.021463624687904e-15	1030
Cluster 35201	5.015528720221295e-15	1031
Cluster 70201	5.01373457264328e-15	1032
Cluster 24449	4.998070528356202e-15	1033
Cluster 42737	4.9793035244634796e-15	1034
Cluster 10610	4.966005404181099e-15	1035
Cluster 3924	4.948827856393698e-15	1036
Cluster 42482	4.948827856393698e-15	1037
Cluster 44654	4.9486718836355e-15	1038
Cluster 79603	4.945277463543375e-15	1039
Cluster 23610	4.927639925484844e-15	1040
Cluster 61627	4.927639925484844e-15	1041
Cluster 12753	4.9245222290221195e-15	1042
Cluster 52807	4.9245222290221195e-15	1043
Cluster 54250	4.9245222290221195e-15	1044
Cluster 15418	4.923327595769127e-15	1045
Cluster 44927	4.923327595769127e-15	1046
Cluster 3024	4.905096287519149e-15	1047
Cluster 847	4.8906773464347555e-15	1048
Cluster 32874	4.8813898946958825e-15	1049
Cluster 12591	4.8789744118413154e-15	1050
Cluster 852	4.876687668846027e-15	1051
Cluster 67726	4.873480607309152e-15	1052
Cluster 50670	4.873319547522477e-15	1053
Cluster 30189	4.846130819211037e-15	1054
Cluster 70023	4.8428813073462665e-15	1055
Cluster 7100	4.83999268667289e-15	1056
Cluster 59654	4.8296029850999326e-15	1057
Cluster 59404	4.806713491717484e-15	1058
Cluster 80897	4.7826796891575675e-15	1059
Cluster 30595	4.77292238244249e-15	1060
Cluster 60000	4.77292238244249e-15	1061
Cluster 77800	4.77292238244249e-15	1062
Cluster 93488	4.77292238244249e-15	1063
Cluster 80497	4.7634997135355754e-15	1064
Cluster 29451	4.756508560939035e-15	1065
Cluster 62020	4.756508560939035e-15	1066
Cluster 31775	4.745550834063921e-15	1067
Cluster 27976	4.729451824547639e-15	1068
Cluster 59689	4.707593503787704e-15	1069
Cluster 79958	4.698278914499488e-15	1070
Cluster 5322	4.6650615241065344e-15	1071
Cluster 67984	4.664985551596221e-15	1072
Cluster 1572	4.663148408340768e-15	1073
Cluster 54095	4.659764365168549e-15	1074
Cluster 32994	4.658461047033486e-15	1075
Cluster 52715	4.657121194662734e-15	1076
Cluster 75307	4.657121194662734e-15	1077
Cluster 89950	4.657121194662734e-15	1078
Cluster 9710	4.627451181382168e-15	1079
Cluster 43515	4.6091358458652516e-15	1080
Cluster 60957	4.6091358458652516e-15	1081
Cluster 76749	4.6091358458652516e-15	1082
Cluster 54815	4.600987551602231e-15	1083
Cluster 91943	4.600987551602231e-15	1084
Cluster 91637	4.600359314594194e-15	1085
Cluster 6608	4.597762815584475e-15	1086
Cluster 4404	4.5951274066695435e-15	1087
Cluster 63811	4.593600567463014e-15	1088
Cluster 10194	4.578035065250511e-15	1089
Cluster 92450	4.576543505881292e-15	1090
Cluster 7647	4.574475998526048e-15	1091
Cluster 45799	4.569786205814504e-15	1092
Cluster 20243	4.56516429641142e-15	1093
Cluster 16056	4.564882024629956e-15	1094
Cluster 78051	4.5550534586132566e-15	1095
Cluster 80284	4.537000256581656e-15	1096
Cluster 68833	4.531278808372339e-15	1097
Cluster 20567	4.5278785904220445e-15	1098
Cluster 31391	4.525519242812538e-15	1099
Cluster 42881	4.5130589107219476e-15	1100
Cluster 49998	4.4873633990612735e-15	1101
Cluster 50003	4.473394165646554e-15	1102
Cluster 23216	4.472678182609642e-15	1103
Cluster 7726	4.464213315076677e-15	1104
Cluster 26607	4.4623904376945905e-15	1105
Cluster 93098	4.455294349928038e-15	1106
Cluster 38656	4.4532260279111625e-15	1107
Cluster 24463	4.45190704290908e-15	1108
Cluster 79166	4.45190704290908e-15	1109
Cluster 16052	4.4422484818298254e-15	1110
Cluster 25831	4.435458194295347e-15	1111
Cluster 52085	4.432181276010132e-15	1112
Cluster 55668	4.430687956290137e-15	1113
Cluster 63696	4.430026563543844e-15	1114
Cluster 24982	4.414770403482759e-15	1115
Cluster 79278	4.4125455609848616e-15	1116
Cluster 54956	4.404046630703591e-15	1117
Cluster 34770	4.385024216824988e-15	1118
Cluster 10698	4.37009893897233e-15	1119
Cluster 506	4.352302920263764e-15	1120
Cluster 91963	4.33741656755201e-15	1121
Cluster 9870	4.332182882142819e-15	1122
Cluster 78925	4.332182882142819e-15	1123
Cluster 81624	4.332182882142819e-15	1124
Cluster 87995	4.320156589476885e-15	1125
Cluster 16474	4.310045845290756e-15	1126
Cluster 44566	4.310045845290756e-15	1127
Cluster 53441	4.310045845290756e-15	1128
Cluster 49885	4.309790445339184e-15	1129
Cluster 53142	4.301528533928794e-15	1130
Cluster 39020	4.2933283699319365e-15	1131
Cluster 7755	4.2861380122458785e-15	1132
Cluster 29389	4.259260536975672e-15	1133
Cluster 67865	4.2392809695535674e-15	1134
Cluster 33162	4.237376124558095e-15	1135
Cluster 49716	4.218522876408324e-15	1136
Cluster 28256	4.210259649185456e-15	1137
Cluster 20106	4.203565944662363e-15	1138
Cluster 43804	4.157424318518276e-15	1139
Cluster 57769	4.154607317858355e-15	1140
Cluster 22313	4.146570891885386e-15	1141
Cluster 68884	4.145736582186408e-15	1142
Cluster 90315	4.1251546709889534e-15	1143
Cluster 21780	4.113047482321469e-15	1144
Cluster 76084	4.109437689368616e-15	1145
Cluster 16860	4.1012626669830656e-15	1146
Cluster 28208	4.0979816408462246e-15	1147
Cluster 49317	4.0869376770393385e-15	1148
Cluster 27216	4.083817192645317e-15	1149
Cluster 81681	4.082391837443534e-15	1150
Cluster 3553	4.073848971993828e-15	1151
Cluster 47899	4.0725206208471964e-15	1152
Cluster 68416	4.0725206208471964e-15	1153
Cluster 16910	4.071213294601047e-15	1154
Cluster 87025	4.0609993898717174e-15	1155
Cluster 90482	4.045300051941268e-15	1156
Cluster 61401	4.0373148245538566e-15	1157
Cluster 74819	4.0162631369839565e-15	1158
Cluster 5003	4.015764606915985e-15	1159
Cluster 4996	4.0016128475018434e-15	1160
Cluster 53123	4.0016128475018434e-15	1161
Cluster 53557	4.0016128475018434e-15	1162
Cluster 13878	3.995966402564624e-15	1163
Cluster 39760	3.995966402564624e-15	1164
Cluster 81778	3.9920268730617436e-15	1165
Cluster 55314	3.990606699446794e-15	1166
Cluster 18355	3.988877346780921e-15	1167
Cluster 17377	3.975271126219581e-15	1168
Cluster 92354	3.972969422056363e-15	1169
Cluster 76163	3.971920896540828e-15	1170
Cluster 8945	3.945314779906072e-15	1171
Cluster 31293	3.945314779906072e-15	1172
Cluster 93377	3.945314779906072e-15	1173
Cluster 22665	3.92793135994441e-15	1174
Cluster 57766	3.92793135994441e-15	1175
Cluster 43003	3.9227412645225475e-15	1176
Cluster 24149	3.922349106126483e-15	1177
Cluster 15723	3.900938923029319e-15	1178
Cluster 79796	3.900938923029319e-15	1179
Cluster 45109	3.895275102276935e-15	1180
Cluster 69260	3.8917581202277444e-15	1181
Cluster 39714	3.8808186258356846e-15	1182
Cluster 63453	3.8808186258356846e-15	1183
Cluster 40751	3.8798759271143604e-15	1184
Cluster 83130	3.876452281198136e-15	1185
Cluster 11417	3.870629070303629e-15	1186
Cluster 14711	3.868116943615426e-15	1187
Cluster 56950	3.868116943615426e-15	1188
Cluster 57830	3.868116943615426e-15	1189
Cluster 75692	3.868116943615426e-15	1190
Cluster 13199	3.849918922687783e-15	1191
Cluster 6576	3.848711451514252e-15	1192
Cluster 89994	3.848358436660718e-15	1193
Cluster 75953	3.8313101049944964e-15	1194
Cluster 24206	3.827900947501002e-15	1195
Cluster 53028	3.827900947501002e-15	1196
Cluster 71362	3.827900947501002e-15	1197
Cluster 82228	3.827900947501002e-15	1198
Cluster 90889	3.827900947501002e-15	1199
Cluster 38338	3.825882935818335e-15	1200
Cluster 32913	3.8182998993799014e-15	1201
Cluster 59139	3.783672469834641e-15	1202
Cluster 4421	3.763312500293424e-15	1203
Cluster 25202	3.7427656157715634e-15	1204
Cluster 25140	3.733917111076948e-15	1205
Cluster 8552	3.730906623345135e-15	1206
Cluster 87698	3.730906623345135e-15	1207
Cluster 73866	3.726016382326222e-15	1208
Cluster 78034	3.726016382326222e-15	1209
Cluster 74604	3.725227214810742e-15	1210
Cluster 10289	3.713445475099898e-15	1211
Cluster 73736	3.7017062124194875e-15	1212
Cluster 90806	3.6808549081932606e-15	1213
Cluster 27090	3.68061667138372e-15	1214
Cluster 67509	3.666843378352646e-15	1215
Cluster 73638	3.661922412197183e-15	1216
Cluster 16913	3.654690375858073e-15	1217
Cluster 53895	3.654690375858073e-15	1218
Cluster 16354	3.651972525394716e-15	1219
Cluster 41924	3.636155461944961e-15	1220
Cluster 92689	3.635506829256182e-15	1221
Cluster 54622	3.631978795918834e-15	1222
Cluster 20371	3.619280235467105e-15	1223
Cluster 86672	3.619280235467105e-15	1224
Cluster 78216	3.613888746307605e-15	1225
Cluster 60219	3.606464191690228e-15	1226
Cluster 23829	3.58596805878432e-15	1227
Cluster 63031	3.58596805878432e-15	1228
Cluster 57458	3.583222624776354e-15	1229
Cluster 38003	3.5773140952824514e-15	1230
Cluster 50358	3.570523147899439e-15	1231
Cluster 89587	3.570523147899439e-15	1232
Cluster 48386	3.565407290862319e-15	1233
Cluster 21855	3.560106267765797e-15	1234
Cluster 48583	3.5523877245047426e-15	1235
Cluster 33311	3.5493423893317805e-15	1236
Cluster 60748	3.5493423893317805e-15	1237
Cluster 68420	3.5493423893317805e-15	1238
Cluster 9120	3.536732823239381e-15	1239
Cluster 59481	3.536732823239381e-15	1240
Cluster 79177	3.536732823239381e-15	1241
Cluster 66196	3.525048041916919e-15	1242
Cluster 15481	3.519448399784396e-15	1243
Cluster 64846	3.517283324949345e-15	1244
Cluster 22110	3.5031940248825198e-15	1245
Cluster 40742	3.5031940248825198e-15	1246
Cluster 61437	3.5031940248825198e-15	1247
Cluster 77598	3.5031940248825198e-15	1248
Cluster 79864	3.5031940248825198e-15	1249
Cluster 32698	3.49455038743836e-15	1250
Cluster 45304	3.483688878940836e-15	1251
Cluster 45297	3.4713831656311e-15	1252
Cluster 37767	3.4708592925218947e-15	1253
Cluster 83778	3.4708592925218947e-15	1254
Cluster 92686	3.4664815665614768e-15	1255
Cluster 10977	3.4601489284556255e-15	1256
Cluster 26705	3.4549151610552165e-15	1257
Cluster 7251	3.4517041868610543e-15	1258
Cluster 27592	3.449107303908636e-15	1259
Cluster 62552	3.4416394382422354e-15	1260
Cluster 59985	3.4368010317410736e-15	1261
Cluster 29674	3.394793120998959e-15	1262
Cluster 77151	3.39084908371826e-15	1263
Cluster 2514	3.3536302793354557e-15	1264
Cluster 26012	3.3476986007067123e-15	1265
Cluster 87911	3.3440422125576557e-15	1266
Cluster 6580	3.3334703687504763e-15	1267
Cluster 13373	3.3334703687504763e-15	1268
Cluster 45888	3.326920468071349e-15	1269
Cluster 36493	3.323514356402174e-15	1270
Cluster 49121	3.298381128681499e-15	1271
Cluster 60193	3.298381128681499e-15	1272
Cluster 24233	3.291279875519186e-15	1273
Cluster 79179	3.288707384323963e-15	1274
Cluster 64837	3.288396927874594e-15	1275
Cluster 90286	3.286422522760819e-15	1276
Cluster 28667	3.2843360351292174e-15	1277
Cluster 32279	3.2843360351292174e-15	1278
Cluster 60102	3.2843360351292174e-15	1279
Cluster 88676	3.284125128844484e-15	1280
Cluster 55691	3.277411619938487e-15	1281
Cluster 78933	3.277411619938487e-15	1282
Cluster 28888	3.2683641384193067e-15	1283
Cluster 35839	3.258798260813445e-15	1284
Cluster 35840	3.258798260813445e-15	1285
Cluster 40330	3.253594678701164e-15	1286
Cluster 50307	3.253594678701164e-15	1287
Cluster 18539	3.2255508584782108e-15	1288
Cluster 47660	3.2255508584782108e-15	1289
Cluster 34011	3.2184941919198965e-15	1290
Cluster 63418	3.2184941919198965e-15	1291
