"CPNE3"	"CTPS2"	+
"PPP1R15A"	"CTPS2"	-
"CETP"	"CTPS2"	-
"MRTO4"	"SCML1"	-
"CLDN18"	"SCML1"	+
"COASY"	"SCML1"	-
"MCM2"	"SCML1"	-
"IPCEF1"	"SCML1"	+
"MSMO1"	"MRPS10"	+
"RASGRF1"	"MRPS10"	+
"COL17A1"	"MRPS10"	-
"RRP15"	"MRPS10"	+
"IP6K2"	"MRPS10"	-
"MAST4"	"MRPS10"	-
"NUCKS1"	"MRPS10"	+
"HMMR"	"MRPS10"	+
"PVR"	"MRPS10"	+
"MCM2"	"MRPS10"	+
"MGLL"	"MRPS10"	-
"ENO1"	"MRPS10"	+
"CDC14A"	"MRPS10"	-
"HSP90AA1"	"MRPS10"	+
"ME2"	"MRPS10"	+
"ITGB5"	"MRPS10"	-
"ZNF446"	"MRPS10"	-
"WBP11"	"MRPS10"	+
"PREP"	"MRPS10"	+
"CPNE3"	"MRPS10"	+
"PPP1R15A"	"MRPS10"	-
"FOXP3"	"VAMP3"	-
"GYG2"	"VAMP3"	+
"TMCC3"	"VAMP3"	+
"SPAG4"	"VAMP3"	-
"MAST4"	"VAMP3"	+
"ST6GALNAC1"	"VAMP3"	+
"HMMR"	"VAMP3"	-
"MCM2"	"VAMP3"	-
"MGLL"	"VAMP3"	+
"FOSL2"	"VAMP3"	+
"PLD1"	"VAMP3"	+
"MCAM"	"VAMP3"	+
"ZNF446"	"VAMP3"	-
"FAT1"	"VAMP3"	+
"CAD"	"VAMP3"	-
"PPP1R15A"	"VAMP3"	+
"CETP"	"VAMP3"	+
"MRTO4"	"FOXP3"	+
"GYG2"	"FOXP3"	-
"PRDM1"	"FOXP3"	+
"RASGRF1"	"FOXP3"	+
"SPAG4"	"FOXP3"	+
"ZNF112"	"FOXP3"	-
"MAST4"	"FOXP3"	-
"BCL3"	"FOXP3"	+
"MPP5"	"FOXP3"	-
"HMMR"	"FOXP3"	+
"MCM2"	"FOXP3"	+
"MGLL"	"FOXP3"	-
"IPCEF1"	"FOXP3"	+
"ENO1"	"FOXP3"	+
"MCAM"	"FOXP3"	-
"CST7"	"FOXP3"	+
"ME2"	"FOXP3"	+
"ULK2"	"FOXP3"	-
"GYG2"	"MSMO1"	-
"YIPF1"	"MSMO1"	+
"PHKA1"	"MSMO1"	+
"HMMR"	"MSMO1"	+
"RARB"	"MSMO1"	-
"NEBL"	"MSMO1"	+
"HSP90AA1"	"MSMO1"	+
"CPNE3"	"MSMO1"	+
"PPP1R15A"	"MSMO1"	-
"GYG2"	"MRTO4"	-
"TMCC3"	"MRTO4"	-
"SPAG4"	"MRTO4"	+
"CLDN18"	"MRTO4"	-
"COASY"	"MRTO4"	+
"MAST4"	"MRTO4"	-
"ST6GALNAC1"	"MRTO4"	-
"SLC6A15"	"MRTO4"	+
"MPP5"	"MRTO4"	-
"HMMR"	"MRTO4"	+
"PVR"	"MRTO4"	+
"MCM2"	"MRTO4"	+
"SNCB"	"MRTO4"	+
"MGLL"	"MRTO4"	-
"ENO1"	"MRTO4"	+
"FRYL"	"MRTO4"	-
"BPIFB2"	"MRTO4"	-
"C1QTNF3"	"MRTO4"	-
"ITGB5"	"MRTO4"	-
"CAD"	"MRTO4"	+
"PREP"	"MRTO4"	+
"ATG16L1"	"MRTO4"	-
"ERO1B"	"MRTO4"	-
"TMCC3"	"GYG2"	+
"YIPF1"	"GYG2"	-
"CLDN18"	"GYG2"	+
"COASY"	"GYG2"	-
"BCL3"	"GYG2"	-
"ST6GALNAC1"	"GYG2"	+
"HMMR"	"GYG2"	-
"MCM2"	"GYG2"	-
"MGLL"	"GYG2"	+
"PLD1"	"GYG2"	+
"MCAM"	"GYG2"	+
"NEBL"	"GYG2"	-
"FAT1"	"GYG2"	+
"PPP1R15A"	"GYG2"	+
"CETP"	"GYG2"	+
"TMCC3"	"PRDM1"	+
"RASGRF1"	"PRDM1"	+
"CYB5R4"	"PRDM1"	+
"CLDN18"	"PRDM1"	+
"COASY"	"PRDM1"	-
"IP6K2"	"PRDM1"	-
"ADGRL1"	"PRDM1"	-
"IPCEF1"	"PRDM1"	+
"PLD1"	"PRDM1"	+
"RARB"	"PRDM1"	+
"CST7"	"PRDM1"	+
"ME2"	"PRDM1"	+
"ULK2"	"PRDM1"	-
"ZNF446"	"PRDM1"	-
"FAT1"	"PRDM1"	+
"CETP"	"PRDM1"	+
"RASGRF1"	"TMCC3"	+
"SPAG4"	"TMCC3"	-
"CYB5R4"	"TMCC3"	+
"COL17A1"	"TMCC3"	+
"COASY"	"TMCC3"	-
"IP6K2"	"TMCC3"	-
"ST6GALNAC1"	"TMCC3"	+
"ADGRL1"	"TMCC3"	-
"HMMR"	"TMCC3"	-
"MCM2"	"TMCC3"	-
"MGLL"	"TMCC3"	+
"IPCEF1"	"TMCC3"	+
"PLD1"	"TMCC3"	+
"MCAM"	"TMCC3"	+
"RARB"	"TMCC3"	+
"CST7"	"TMCC3"	+
"CDC14A"	"TMCC3"	+
"ZNF446"	"TMCC3"	-
"FAT1"	"TMCC3"	+
"SLCO1A2"	"TMCC3"	+
"HSD17B2"	"TMCC3"	+
"CETP"	"TMCC3"	+
"COASY"	"RASGRF1"	-
"MAST4"	"RASGRF1"	-
"SLC6A15"	"RASGRF1"	+
"ADGRL1"	"RASGRF1"	-
"HMMR"	"RASGRF1"	+
"PVR"	"RASGRF1"	+
"SNCB"	"RASGRF1"	+
"IPCEF1"	"RASGRF1"	+
"ENO1"	"RASGRF1"	+
"PLD1"	"RASGRF1"	+
