"CFH"	"LAP3"	"SLC7A2"	"RECQL"	"RPAP3"	"ACSM3"	"TBXA2R"	"MARK4"	"CRAMP1"	"AASS"	"MPND"	"MGST1"	"MAPK8IP2"	"PAX7"	"IDS"	"CLCN6"	"UTP18"	"TTC19"	"TMEM159"	"ZMYND11"	"DPEP1"	"CYP3A43"	"VRK2"	"SNX1"	"ARNTL2"	"ARID4A"	"PNPLA6"	"USP2"	"METTL1"	"MSR1"	"C6"	"CUL7"	"EPHA3"	"GPM6B"	"CTPS2"	"SCML1"	"MRPS10"	"VAMP3"	"FOXP3"	"MSMO1"	"MRTO4"	"GYG2"	"PRDM1"	"TMCC3"	"RASGRF1"	"ZC3H11A"	"YIPF1"	"SPAG4"	"ZNF112"	"MTMR1"	"ADAT1"	"CYB5R4"	"COL17A1"	"CLDN18"	"PHKA1"	"DNTTIP2"	"RRP15"	"HYAL2"	"COASY"	"IP6K2"	"IFT80"	"MAST4"	"NUCKS1"	"BCL3"	"DGCR2"	"ZXDC"	"ST6GALNAC1"	"SLC6A15"	"ADGRL1"	"ASIC4"	"MPP5"	"HMMR"	"PVR"	"MCM2"	"GSDMB"	"CLASP1"	"SNCB"	"MGLL"	"IPCEF1"	"ENO1"	"TACR2"	"FOSL2"	"FRYL"	"TMEM131"	"PLD1"	"PTPN23"	"MCAM"	"RARB"	"TM9SF3"	"LRCH4"	"POLD3"	"CST7"	"NEBL"	"BPIFB2"	"XRCC5"	"CDC14A"	"RABL2B"	"RDH8"	"HSP90AA1"	"CACNA1S"	"C1QTNF3"	"ME2"	"ITGB5"	"ULK2"	"ZNF446"	"FAT1"	"HAL"	"SLCO1A2"	"WBP11"	"CAD"	"MYNN"	"PREP"	"CPNE3"	"ATG16L1"	"ERO1B"	"HSD17B2"	"PPP1R15A"	"CETP"	"DOCK3"	"NSFL1C"
"DNTTIP2"	-0.0229473873262282	0.135926807942286	-0.133480214651035	0.160796784199255	0.278821495390614	0.0551475423122506	-0.183125785915005	-0.0913193500147715	-0.173091563624842	-0.107675410889356	-0.146171691674524	0.0682817422288845	-0.101502099479932	8.77636159649084e-05	-0.0374652678836222	-0.212731445717848	0.183995557877285	0.0655625813280782	0.0637079189465818	0.0636824379528344	-0.19992967407034	-0.093246717783221	0.213663107412948	-0.107811048299649	0.263848080200787	-0.0557531561354058	-0.161983418741324	0.112582491358894	0.168575936251569	0.0562260547022529	-0.164078472011265	-0.0719044608375171	-0.120891629300625	0.131034370374554	0.0733410691823093	-0.0776828449821974	0.356998619793908	0.116959946384758	-0.0125028192697464	0.120202648703811	0.287817529119635	-0.090277174005025	0.0174105479804532	-0.0147147182559605	0.139189903610344	-0.0506144287920323	0.146168390976893	-0.0631023898718089	0.0493441508647403	0.0895195630359241	0.0373039373702182	0.134528112185599	-0.117609969194072	-0.146435955053202	0.0877945482026764	1	0.20385783777504	-0.189664956161728	-0.21203339119008	-0.0722458219232237	-0.0354288660575958	-0.195831784371227	0.202816011535447	-0.0433156046699235	-0.196011050224935	-0.0641349464171602	-0.156559535973441	0.25558510668379	-0.223787485292129	-0.118704872866099	0.0671270696378391	0.191852544220764	0.217246902357282	0.200753810156208	-0.0881525648523114	0.108451059154327	0.0202328228147755	-0.131352487777504	-0.0396365423272129	0.303906991817455	0.0203783784683595	0.011807364553918	-0.0496095088867065	-0.00456949334686312	0.112327112433722	-0.189428027989855	-0.00174802441913748	0.0815615139082532	0.211931739074833	-0.244861850149265	0.214588473057893	-0.0427749391263252	-0.0166597363677383	-0.204851430373093	0.319292149123102	0.0157606774619484	-0.124944306835278	0.0568052709425726	0.274652015667969	-0.0402320009845768	-0.141017522505214	0.281747807303583	-0.228600826534821	-0.0740372377421891	-0.305321021027053	0.184873422207701	-0.0708166340876103	0.0988297532407891	0.220231764415143	0.131365456705727	0.245436473896521	0.262870521290298	0.119873527898306	-0.169196775910577	-0.150141263005892	0.109770691578846	-0.0323087852454923	-0.0633389370718658	0.132973592208219	0.0309730303457909
"RRP15"	-0.120182802545416	-0.00282733004980978	0.0184588858508863	0.159700630727684	0.418023954780612	-0.0842527281713568	-0.23127004731619	-0.204617190282139	-0.0322839683041599	-0.0968044560393984	-0.199777631328501	0.0457057995485487	-0.00873530220724167	0.0562663485977118	-0.00061217582513095	-0.305282095544077	0.304554607218771	0.0838910071548228	-0.0257480422113345	0.251471357728341	-0.120053003551446	-0.0164252986063782	0.115847118717626	-0.26727263088	0.09983628512192	0.00753123443437866	-0.201670830673536	0.0720129363576876	0.20636852227738	0.0564381408078964	-0.155828570215023	-0.132479814904989	-0.00427787361776125	0.0119201596726008	0.1911511248003	-0.111341637405291	0.348435894295168	-0.0725346250310475	-0.0493996546855927	0.152886054488369	0.0570592102001476	-0.120994118400315	-0.0293841930754489	-0.171300190241949	-0.00648712314630163	0.402808905968901	-0.0605663404177097	-0.0054504897328692	0.0605720939928767	0.180941188117147	0.216320347304396	0.206757470890775	-0.185465099921063	-0.0788922401213562	0.270885349980625	0.20385783777504	1	-0.302866717076844	-0.073696391114507	-0.2275561547701	0.193876927752169	-0.203854806977649	0.614032310987766	-0.13056545738448	-0.165459867911662	0.0728978067347047	-0.215676645575096	0.186690083335468	-0.0197672516892884	-0.057859392272004	0.12401537630528	0.292232189192566	0.175740827255734	0.234884830084123	-0.0466601856282274	0.0889018090808246	-0.099474963280323	-0.198526582223966	-0.140501458197146	0.002751258403522	-0.0644421366466888	-0.0910404183055925	0.0645488710838393	0.112135124808773	0.050315628000114	-0.107652062730099	-0.213708341246815	-0.0639444078120739	0.209640872368614	-0.216194911041475	0.257475370643818	-0.149703098636578	0.120973946571351	-0.127348611372154	0.261091451138353	-0.0503655163619136	0.022094253537056	-0.0418707209204504	0.303086537007085	-0.0165068213105855	-0.0420643397079996	0.255835991587219	-0.235019651491	0.123176763173076	-0.245916874398751	0.0695274427763719	-0.0504162023640811	-0.0141125243756551	0.227164040264082	0.165624826404689	0.286928849701916	0.166592547564615	0.341561593007417	-0.0316231374379014	0.0676696372116211	-0.0251588073282681	-0.271415891182672	-0.243112679311644	-0.036255807886835	0.0128137208010307
"HYAL2"	0.0146502208501216	-0.0115681651953956	-0.0665875958905953	-0.407179048591306	-0.453690830973092	-0.10016566868426	0.611368763867994	0.33787617997022	-0.0510738434935569	-0.190907106949001	0.514809441248042	0.0476284603707805	0.0775996530025286	-0.0702441024478482	-0.289120885436528	-0.0943814121969193	-0.185409370221527	-0.184655952924813	0.0660710164626675	-0.410507092416606	0.325070850453333	-0.198817687274319	-0.263328969194797	0.0123091528606896	-0.124322850171015	-0.43776076241479	0.439167985212456	0.0041363635931624	0.203227027654389	-0.137313605944179	0.178326813647078	0.197243057088302	-0.0656308627914846	-0.0988018896305425	-0.205034233074941	-0.117570473333909	-0.134616954461284	0.0140742675021167	0.015118545643771	-0.0595581137059845	0.27628644648387	0.136743521877948	-0.103716736395726	-0.0288200396474357	-0.0244186262104681	-0.416461735316008	0.0783404566431982	0.216509062458126	-0.349440415517431	-0.367915886432326	-0.311312377929412	-0.333844497398811	0.110422525220598	-0.161522968126312	-0.355289386819597	-0.189664956161728	-0.302866717076844	1	0.306248149689252	0.437227100260627	-0.352244562336693	-0.0571345768254983	-0.354062015993738	0.372409282120907	0.346247067472793	-0.15717812051867	0.151948861788966	-0.135765545373301	0.198507199623176	0.125898034657937	-0.382451241157924	-0.140777357732637	0.0176744870738471	-0.0198786371527911	0.00415645473901116	-0.447315185642477	0.155163107337911	0.133081761475717	-0.0824896851190879	0.181151496185469	0.121974833864772	0.0504166097653151	-0.479433288839035	-0.484793667076197	-0.139677478574074	0.358464209670382	0.343662022933176	-0.0914671057187846	-0.368938289221652	0.105849319503409	-0.276236487677324	0.143699062389687	-0.305582052714012	0.0759876324131605	-0.293232092708407	-0.27336028382841	-0.0309134682371816	0.167963529208879	-0.238210340821272	0.0530312877283657	-0.00613186514093861	-0.255127027724799	0.218059574044935	-0.233708796873162	0.377454194101407	-0.244732566922428	-0.056230765951716	-0.120734447640864	-0.275088388654684	-0.0489998005591479	-0.383482832615263	-0.138184116086525	-0.418762723314742	-0.0868059813342581	-0.16528846438339	0.064709343556876	0.426609680526915	0.316827366496541	-0.085772471965008	0.2703336509335
"COASY"	-0.382750697221178	-0.0200956370831696	0.13642378911409	-0.438969621095829	-0.0254541846726926	-0.202943561534871	0.225543201653683	0.348803313928375	0.179614130494953	-0.366314008349071	0.511275528153192	-0.135318892907385	0.380986999411201	-0.0375879436032863	-0.255035473312213	-0.170193698152286	0.172872826075572	0.0538147417835417	-0.046631955398702	-0.22548184430109	0.159133549991328	-0.12443954403457	-0.310643069832974	-0.0445315276823833	-0.389356695957594	-0.348806289582378	0.371630543839396	-0.0474405496390686	0.369955341520523	-0.19467530390095	-0.177258706152811	0.222971117333892	-0.154612066014533	-0.453182538903551	0.0232190307414116	-0.220338653853604	-0.0837382193878217	-0.153506631252457	-0.0802648313013762	0.114850177370339	0.316939760781027	-0.227678185055993	-0.374645159340662	-0.319880571856786	-0.209462893340045	-0.330336987073422	0.270295268613336	0.336704461682152	-0.267944660140343	-0.130652779926139	-0.107873304017001	-0.340810600464883	-0.0629238394989586	-0.349845894510144	0.00236770431438751	-0.21203339119008	-0.073696391114507	0.306248149689252	1	0.261568816419178	-0.177830865796254	0.0286502073387241	-0.246594525285644	0.288155307278692	0.372052745254294	-0.0507516414105086	-0.141070326263709	-0.232509102773933	0.305144884862374	0.0925979071103	-0.205683186870127	0.0160623789463561	-0.0610467643454498	0.123215469690334	-0.0215661563674585	-0.486991016591123	0.0404036116626354	-0.09078359962602	-0.313492684887351	0.0144689625897812	0.0713137692475397	-0.161975183061084	-0.314232806578363	-0.254284769049755	-0.492576268748014	0.268887565079939	-0.203882783419907	-0.362249515864656	-0.224682809021744	0.109295756030695	-0.210453159746486	-0.149884008503234	0.133423285156808	0.155133931191335	-0.128379006786359	-0.172393210992868	0.16799278623442	-0.0843240483413965	0.00858674946113011	-0.0387566093662001	-0.0193359644874941	-0.325357015097519	0.140870121413914	0.0519814080795566	0.600784227300731	-0.497921913800585	0.0690497973133654	-0.224417702545938	0.046862047086123	-0.0356266567106889	-0.32364619706384	-0.249135982871319	-0.0354053084175455	0.126070861107367	-0.0129348302251054	-0.208524332426666	-0.00688562913097246	-0.121815615738266	-0.139517549815542	0.321554219277748
"IP6K2"	-0.313964780583624	-0.298213090591794	-0.0682722124613869	-0.504073782125871	-0.25361663071466	0.0906657326935376	0.0701114696258743	0.23898903858946	0.193567158088905	-0.0564346170572451	0.364765767859064	-0.107164461942289	0.0212045774401344	-0.171633006437407	-0.30430943784058	0.0701566784327622	-0.152244342678716	0.072102586717014	-0.037639419861436	-0.228840313357621	0.0318987912695768	-0.0481205043590239	-0.21777060157143	0.090251087338358	-0.31709671163534	-0.216316121902245	0.17799958454106	-0.00172010390144225	0.125679807202571	-0.422810127760194	0.00223673033382126	0.110537644091039	-0.234408306450713	-0.0463713152112579	-0.060304091951631	-0.0289315236662905	-0.237077476676532	-0.164817816703094	-0.126012093371307	-0.109950718054562	0.225230147328995	-0.0568706493949832	-0.348792590578168	-0.234140125253894	-0.130994355612398	-0.194359648533542	0.12625050335893	0.133880375389241	-0.0525336164437772	-0.164502489287717	-0.261644661996514	-0.408886352781322	0.132836955618826	-0.139916776752698	-0.179944255373374	-0.0722458219232237	-0.2275561547701	0.437227100260627	0.261568816419178	1	-0.073167919368568	0.0406606639833781	-0.207569416809202	0.141189652810196	0.134999372567914	-0.0222608581621419	0.0158209539024639	-0.118233348096659	0.181278742739569	0.124725608892162	-0.144325388939439	-0.187541617147144	-0.20405918175648	-0.0829051458504513	0.0836213010320776	-0.341963866893923	0.00511301907933203	-0.125464049036566	-0.193045274838199	0.00207810787619438	0.105625865182395	-0.124495899362078	-0.303858476344009	-0.377133534821336	-0.309469110553082	0.389825985220923	-0.0670472560015958	-0.0160780746577893	-0.379704852729343	0.117043145633338	-0.229533172427195	-0.167514532234396	-0.0704873153090425	0.125241656314122	-0.169068017659477	-0.101826156331187	0.173590148384998	-0.0795083043564393	-0.158358609096795	-0.0593491879179779	-0.0244683637517977	-0.395741196955847	-0.0374675594111434	-0.103609672159012	0.427475815509838	-0.313680593840137	-0.0156678375984067	0.0642631994228415	-0.17764181137883	-0.0929954199782615	-0.235670311260013	-0.221930512131876	-0.382238685307802	0.0591000314369087	-0.0482619136658596	0.0383612965275379	0.194355804934871	-0.10557657593104	0.0315526715099951	0.0745896237300156
"IFT80"	-0.0639325959209506	-0.187834654144505	-0.0534630747435037	0.203193448450689	0.143866556230209	-0.0236503981557754	-0.236862885281637	-0.255993224591718	0.0715114060880215	0.165493096692548	-0.311710298186645	-0.111453328861055	-0.0622927287373837	-0.00674499535595785	0.191637438245511	0.124876995121222	-0.00465220247765618	-0.017283518693897	-0.169773398835831	0.16778399874194	-0.152247961549172	0.107145625169503	0.158350140759402	-0.0196845146102598	0.0696543932024957	0.224901224960094	-0.314215732036659	0.0493262688470003	-0.160852436788808	0.0345684322795737	-0.0371962595427947	-0.20822927957357	0.0637907520896182	0.0655855474119216	0.00582571272753832	0.162279595071704	0.0482826432077598	-0.0621443894365925	-0.059377062261716	-0.00192417554290185	-0.163062675064897	-0.0795318445744126	-0.00558335760668765	-0.115028274329885	0.011921228453968	0.341188408250943	-0.186728575060524	-0.102273880920699	0.209495288394578	0.111189155947299	0.119415379546514	0.153584996648081	-0.150747741829604	0.141536953269705	0.0445234107734665	-0.0354288660575958	0.193876927752169	-0.352244562336693	-0.177830865796254	-0.073167919368568	1	-0.00191633403766891	0.260380585946126	-0.239706582040305	-0.292093311649822	0.115355466218459	-0.200415739053094	0.0768214131748858	-0.0577244865564674	0.00880177511102937	0.10070648526123	0.155352401637339	-0.039669199644311	0.0247602786968393	0.0730829994835748	0.199234910892199	-0.0518179576344951	-0.176031781756611	0.0258134554872922	-0.109648795319262	-0.0908051939457342	0.0103783673456317	0.220658026057579	0.102371033329367	0.0554118108330159	-0.240997198404082	-0.157193146368694	-0.0089554861480076	0.0784994168576204	-0.0901709646417018	0.146159060785328	-0.148877583726525	0.101364761128937	-0.0923862726142172	0.0698306581003611	0.117512510313877	0.13288294097199	0.00951648728401168	-0.0189076726473961	-0.0395716599291596	0.161381301023663	0.0932975535652069	-0.142748623319544	0.0948829804807585	-0.130376808723015	0.0937765435374611	0.0475598625005543	0.0103895338036654	0.0265095206293748	-0.0491432824648714	0.413931027145695	0.0076909224710463	0.0510260143994426	-0.0677552344288856	0.0983697783845386	-0.0698093704669928	-0.181462520795064	-0.154380809950006	0.115816716690505	-0.29831981712539
"MAST4"	0.191534569186915	-0.147011689142762	0.552999945959543	0.179087331513721	0.0499158966384817	-0.0828404351790173	-0.0809486151287013	-0.0704372239462108	0.0613592256698825	0.450885288393797	-0.174919319397355	-0.0513001163806022	0.126360908801481	-0.177194354273656	0.353175827214255	0.381289981506807	-0.187989090691727	0.163973341261987	-0.171962395164417	0.191374746870419	-0.0992482679658496	0.0763519305907751	0.0802804366603017	0.515687919288705	-0.258737613607343	0.537985779963138	-0.23837583842459	-0.140080739919848	-0.399207966122518	0.0156572978993225	0.253952921990256	-0.114120931782273	0.275236869032709	-0.201901880752376	-0.0390749133544605	0.112368048436926	-0.352370153062152	0.266949755819459	-0.343782295708137	-0.0552128944920442	-0.470401248777083	0.0559159591789623	0.017625362049761	0.0838860547173686	-0.367375047354555	0.256636410336034	0.0581936816656232	-0.231286919213047	0.367953409757167	0.0229243680434536	0.207953512998803	0.0537566182387534	0.176034596833021	0.183243942014638	0.126781702820031	-0.195831784371227	-0.203854806977649	-0.0571345768254983	0.0286502073387241	0.0406606639833781	-0.00191633403766891	1	-0.0613499769331662	-0.0915622647340602	-0.0798299829974445	-0.00260578851839391	0.231314236176551	-0.29821189773442	0.0416393045100057	-0.304279931395217	0.273910833236852	-0.279152792726693	-0.37006780196525	-0.438763654471451	-0.185670825836147	0.195016516386012	-0.170285772369356	0.282568419173208	-0.0466251642578601	-0.495586350094823	-0.104983347936802	0.244437979398393	0.416966919715311	0.260108678907765	-0.0238809283928792	0.0833453914848443	0.0893836073607557	-0.0831572077241848	0.112199288218655	0.0770047155462478	-0.165280385479989	-0.234726891460845	0.271313099329794	0.306125201438617	0.00367326723571584	0.293345653833403	0.105558055457815	-0.0358039907205108	-0.119465315608014	-0.00728889856754963	0.16571157275112	-0.191561025343092	0.265917120110011	0.275298543382305	0.165280572964552	-0.0838233647653539	0.0272886552467223	-0.0724464823208355	0.00416456953571427	-0.378888543436151	0.0299154613576361	-0.359125750883663	0.0911610594328166	0.204067187496643	0.194512390494153	-0.260025674865969	-0.0547826222925752	-0.0156619811357924	-0.241984858063273	-0.270772623667568
"NUCKS1"	-0.0280993531451734	-0.0731186632503122	0.0406318480237151	0.297172456500668	0.400731267046252	-0.0277605277953714	-0.300843412001758	-0.233908240942339	-0.0300053045547743	0.0548936051500838	-0.335384914529594	0.0471712432153344	-0.130328363513005	0.0896458439488254	0.0457791995482456	-0.194142021240818	0.142821946794713	0.040644451355596	0.0635912200409035	0.327998826376782	-0.222036297400662	-0.0458615992308296	0.237673443436115	-0.0991962446819768	0.121639892226285	0.224424061604158	-0.309250706241958	0.0125386662849302	-0.036288959305796	0.0855696631523165	-0.11899473104155	-0.128320958633087	0.0610647908440871	0.0551406683424816	0.251851129456484	-0.0516206681718904	0.326586314301051	-0.0193654468120472	-0.0853707892372833	0.0789465754204577	-0.140910776908221	-0.0662039625826075	0.0121693129559212	-0.0951742657539359	-0.00308907251978635	0.657307880382769	-0.0410661851793873	-0.139757577853296	0.202969770016167	0.272395611042909	0.233235797190622	0.271530750010446	-0.163453966321555	0.0292753593920967	0.271551563686748	0.202816011535447	0.614032310987766	-0.354062015993738	-0.246594525285644	-0.207569416809202	0.260380585946126	-0.0613499769331662	1	-0.159979993574588	-0.229465600101515	0.0656624394431693	-0.173264595928418	0.103338126885269	-0.032997746100807	-0.131770014665383	0.277477047106261	0.272221078642443	0.0201753255124338	0.225830108345511	-0.0966414908247046	0.26697930400779	-0.0964231629878488	-0.191750443818107	-0.122159026428291	-0.0703474684923997	-0.118271538672332	-0.0226560587403253	0.222767869975371	0.272800096763571	0.142576587436417	-0.120240342035232	-0.200488669029011	-0.0256569975123167	0.276661235489731	-0.251061207161031	0.29658994935648	-0.188858298662566	0.129176064099964	-0.096922498903579	0.375635914050983	-0.0313694724329363	-1.85288542372285e-05	-0.0752969274949485	0.323794932883574	0.0119237056651757	0.025556824522695	0.243430277232973	-0.17719830929314	0.13365129467908	-0.263005938023392	0.150905183837902	-0.0582780859625945	-0.00316498184665634	0.200806247652375	0.115696144873262	0.3417543220551	0.130568293127148	0.313984874805224	-0.00282049621173629	0.00221043377553826	-0.00510588225527926	-0.320201203693922	-0.24170935427594	-0.145128074853144	-0.0825299505770482
"BCL3"	-0.148614500140806	0.0550961433826525	0.00016087782830426	-0.305223950226374	-0.101924597212527	-0.249444015454539	0.343606627456736	0.361983022659876	-0.0130134370875376	-0.354107156037847	0.33923878667074	-0.0598133556383221	0.237426228697027	0.148687063077075	-0.198798542819219	-0.299473105850666	0.0699106121205653	-0.251180149526729	0.122607788734263	-0.227879030099954	0.286146343508683	-0.163473330653464	-0.0931505178164395	-0.13644762075956	-0.0200542865203573	-0.368595713984237	0.288584283746607	-0.0848521872460241	0.334230257877068	0.0952986811185469	-0.114543546504097	0.0281080231506352	-0.179901712000471	-0.340215913548873	0.0228763949675228	-0.0929989466790544	-0.0334136938210828	-0.156877947009714	0.272720689524633	0.095742256288876	0.183982047544379	-0.212159904857347	-0.00397230801461503	-0.18802118077434	-0.0269621591685615	-0.188950804098175	0.306074823445552	0.26059001378452	-0.239350140273356	-0.0916063455799365	-0.184875218514454	-0.184609068117113	-0.0934161870541226	-0.274934763848499	-0.0772728871119948	-0.0433156046699235	-0.13056545738448	0.372409282120907	0.288155307278692	0.141189652810196	-0.239706582040305	-0.0915622647340602	-0.159979993574588	1	0.17221349709651	-0.114124266112621	-0.0695146392933581	-0.200166567653935	0.118014974453655	0.0992389969748561	-0.234762734543691	0.142322148032595	0.0635783348677591	0.148642585549501	0.00747616395145361	-0.421681508789893	0.109089262099791	-0.089539013407059	-0.0981362028198456	0.130324531234309	0.0687503671434543	0.0855004046474945	-0.36933419694413	-0.193384753492202	-0.278831877342437	0.299440756427577	-0.111113621836481	-0.233973941681195	-0.222399756007715	0.19349748959776	-0.128542023405256	0.219876406863915	-0.0372445928393746	0.0451607904662396	-0.0996543610251384	-0.281341846990935	0.0947429021973483	0.05566671890068	-0.00168609490084008	-0.00949754529186885	0.0681908672830768	-0.129051656655034	0.0851189103448753	-0.301411483443431	0.34994637716654	-0.304135403939805	-0.0120310554480222	-0.316995050650484	-0.0247476285345309	-0.00515274206536725	-0.15518971741907	-0.0772049683836361	-0.201357692716212	0.175886769464861	-0.165658042862962	-0.0278633166976515	0.156886050702684	0.0624674237108519	-0.129541050743956	0.201262445342712
"DGCR2"	-0.151632371312424	-0.0483652016667361	0.0213726143870491	-0.256345517018255	-0.261517363837157	-0.0613061194659584	0.27730735705663	0.363910435213613	-0.0499656577739437	-0.140316642951416	0.320931589831464	-0.0440461192502165	0.254371063247462	0.0300294532500616	-0.164552793992779	-0.110250567435633	0.0395655668540308	-0.00891619639466066	0.0319045955320165	-0.152938950304123	0.142890794388889	-0.151999083511551	-0.250229204183883	-0.0223702871423322	-0.252071872045517	-0.306429036766708	0.331211577083828	0.0478484536862018	0.162504142732608	-0.227187910364691	-0.0895326009556815	0.322787644593639	-0.150240928069556	-0.060353951515574	-0.156178753437671	-0.369954787642791	-0.0830561380606453	-0.127231913036474	-0.0515398273375931	0.103274367226923	0.201209716585656	-0.0234723268722043	-0.196350996042882	-0.0297655390390566	0.00370047701340252	-0.269602038538783	0.138413365992939	0.148428171200009	-0.134246954417867	-0.145010610291893	-0.0799355879930942	-0.284041458584206	0.157395820306264	-0.130864909880876	-0.0809278407200123	-0.196011050224935	-0.165459867911662	0.346247067472793	0.372052745254294	0.134999372567914	-0.292093311649822	-0.0798299829974445	-0.229465600101515	0.17221349709651	1	0.030961038377003	-0.0305125878836016	-0.0587316494267601	0.232906262411409	0.10285634735459	-0.146242967285315	-0.143009079088198	0.0495065863030578	0.0879766723321146	-0.104191999618806	-0.258459279203543	0.13398389929354	0.0214116160208191	-0.191426633266376	0.151813655715362	0.0898645347393076	-0.0274101097503729	-0.30019748449036	-0.127986236589123	-0.118515744478126	0.314247100452824	0.0608789308985524	-0.0245890360893924	-0.1055253048912	0.0552722199392871	-0.127499601908614	-0.0549240977628483	0.0398188695283049	0.130721089842893	-0.0640448263661032	-0.059460719951779	0.233904837086004	-0.00755353244300998	-0.0427644667307565	0.0333435477030175	-0.0893209772552352	-0.231199544479001	0.253299906188599	-0.0738494484695322	0.378410421507203	-0.102983215041823	-0.136651190350944	-0.0301859050973018	-0.0962782172578798	0.123618621605399	-0.231520172308345	0.00740222858882225	-0.105063376567525	0.00462335838809586	-0.0805691539881165	0.0204939583154255	0.130163698798095	-0.052926901148095	-0.122489764784432	0.262699354300204
"ZXDC"	-0.184857875329561	-0.108700251198166	-0.106842148712455	0.0867262040861092	-0.0166168376074267	0.0206079537846801	-0.115857957363461	0.076982912801957	0.196965772013328	-0.00843806932850115	-0.164997400348431	-0.133846389827732	0.115198202905827	0.101266425151574	-0.0167723583887998	0.150467117236357	-0.034104840863558	-0.028260284950851	-0.0985240506665869	0.0728090591735203	-0.108551123958387	0.121640630053681	0.0731948642535176	-0.0282850392002876	-0.0751420006753468	0.0370529521839524	0.0297580294258701	0.0726348165136689	-0.133632590515147	-0.129233209850534	-0.0862169314656483	0.183630461465946	-0.105674746653986	0.038031121225303	0.0321197241834879	0.0020679837222827	-0.04284594053172	-0.121629562992136	-0.0713920063093075	-0.148127118755314	-0.0279258775823811	-0.0290309982125846	-0.0586029016297523	-0.00784072579742762	0.0446450689222052	0.144301007498816	-0.212628770482011	-0.040975126512235	0.0528791805912427	0.149614771035699	0.136956275861138	-0.0413772253271684	-0.0431210910524846	0.174951667343855	0.067509071803804	-0.0641349464171602	0.0728978067347047	-0.15717812051867	-0.0507516414105086	-0.0222608581621419	0.115355466218459	-0.00260578851839391	0.0656624394431693	-0.114124266112621	0.030961038377003	1	-0.0772300774300467	0.0804828519256926	0.0915404542814022	0.114681956207744	0.0162365382971762	0.0383707451808474	0.0734210215745745	0.280899702876781	0.230617830912581	0.221246211639752	-0.0260010957122674	-0.00317105995880369	-0.0769929851488	-0.014658291160254	0.00204296316123064	0.019536096837572	0.089942241106296	0.102603946117533	0.0295954426224274	0.113007130586409	-0.0746150469133174	0.0140687402378018	-0.142371660453662	0.187880371768145	0.0633622749630635	-0.190299892054741	0.072772880404394	-0.116342481921799	-0.0792425479336129	0.077830082326799	0.153008732045632	-0.134679835516961	-0.0355728077491306	0.0209720936836439	-0.155660907632056	0.0305013724031303	-0.0767173056919037	0.109984486767836	-0.0210548381004605	0.0287997685772976	0.037305295486389	0.047058299070891	0.0525198300741479	0.245301894263248	0.120516713436857	0.0355677752014037	0.0509799654896078	0.0118621261878435	-0.0227168255232053	-0.000998831041570834	-0.0500090507859319	-0.133050638320403	0.180978605599317	0.0379339757115375
"ST6GALNAC1"	0.410410565917744	-0.0305626601793092	0.0650601293058981	0.0356086080609463	-0.132159515900651	0.285637047568018	0.0895841989224112	-0.15776562831954	0.0122051651482642	0.26400834871682	-0.0695768558332791	0.158765049597501	-0.286728898912609	-0.00778001103851929	0.0529605475838603	0.268862086411869	-0.206816275250218	-0.0283564495547873	0.176744888200694	-0.0253491303219211	0.066764897939414	0.077587052809414	-0.0998467266932168	0.217295359950699	-0.0121302166575016	0.253968517905785	-0.117554579204358	-0.063969956699277	-0.217116779356176	-0.000736067497438904	0.411453044188186	-0.130226603618152	0.186134915996147	0.111894341631809	-0.0739245585572965	0.142312851670205	-0.171922227221313	0.22503058870143	-0.0575198897434901	-0.0725817452912767	-0.311874727109109	0.346649914065203	0.151310813427331	0.449615459432027	0.0501125165169122	-0.0128955919387134	0.00116457863232022	-0.193637238086204	-0.0282594494638427	-0.0921031968557749	-0.0231862870647081	0.0967697333880813	0.366806514915174	0.175807794326242	-0.143224863460826	-0.156559535973441	-0.215676645575096	0.151948861788966	-0.141070326263709	0.0158209539024639	-0.200415739053094	0.231314236176551	-0.173264595928418	-0.0695146392933581	-0.0305125878836016	-0.0772300774300467	1	-0.0520340446744072	-0.224540438369474	-0.0520111870122954	0.169261723596943	-0.342742513768454	-0.256123888726946	-0.396980350485765	0.111320297101318	0.0809080376519501	-0.0681529478950383	0.380670274749708	0.202402317537257	-0.240367964511811	-0.0285982301610578	0.0429324415182361	0.160982146902917	0.138999606354315	0.196658466020634	-0.0987093820965616	0.279320280922859	0.175001363328665	0.117020411847511	0.0586008955297319	-0.205070180198622	0.133188144561387	-0.0825698320543508	0.184961354538146	-0.106712305421585	0.121674422587937	-0.132226296786458	-0.0250565192564299	-0.111326346072533	0.0472166532463392	0.0544878929546065	-0.225175172436506	0.158411927110658	-0.0790095572278605	-0.0541604854472718	0.0733935269228035	0.00442335118827775	0.217593513343574	-0.190693899208801	-0.244069194304567	-0.0640663199961434	-0.149257700050539	-0.123259885270221	0.162184980069852	0.190357504161625	0.175299462175155	0.237265006115975	0.238024004288944	-0.112345970349391	-0.0618638851180503
